name,latitude,longitude,state,artcc,type,updated
AFUGU,41.47827222222222,-96.18713055555556,NEBRASKA,ZMP,RNAV,04/05/2016
AFUNI,46.21593888888889,-94.04537499999999,MINNESOTA,ZMP,RNAV,03/02/2009
AGACE,44.30495,-87.84365277777778,WISCONSIN,ZMP,RNAV,03/22/2010
AGATT,41.18331388888889,-96.01273333333333,NEBRASKA,ZMP,RNAV,06/16/2015
AGECU,47.858536111111114,-97.40081111111111,NORTH DAKOTA,ZMP,MR,RDR*TACAN*/5.92
AGEKY,40.83431388888889,-98.12428888888888,NEBRASKA,ZMP,RNAV,10/31/2005
AGHOD,45.208325,-91.62230555555554,WISCONSIN,ZMP,RNAV,08/20/2003
AGIPE,47.99893055555555,-96.26906111111111,MINNESOTA,ZMP,RNAV,09/25/2014
AGNAQ,43.956975,-92.3472,MINNESOTA,ZMP,RNAV,03/09/2017
AGOKY,45.59005555555556,-93.95290555555556,MINNESOTA,ZMP,RNAV,12/19/2003
AGOMA,44.585725000000004,-87.60358055555555,WISCONSIN,ZMP,RP,MNM*VOR/DME*177.00
AGOPY,41.625083333333336,-94.09280277777778,IOWA,ZMP,RNAV,05/24/2011
AGUDE,45.129355555555556,-92.39194166666667,WISCONSIN,ZMP,RP,GEP*VORTAC*085.00/41.69
AGUFY,43.24601388888889,-99.64517500000001,SOUTH DAKOTA,ZMP,RNAV,03/22/2009
AGUYI,43.68425277777777,-92.8297861111111,MINNESOTA,ZMP,RNAV,02/07/2008
AHIEO,44.09146666666667,-94.7795,MINNESOTA,ZMP,RNAV,04/20/2001
AHMIT,44.49794166666667,-93.19518055555555,MINNESOTA,ZMP,RP,FGT*VORTAC*178.04/8.00
AILEN,42.078494444444445,-93.58642777777777,IOWA,ZMP,RNAV,04/04/2010
AILES,44.807538888888885,-83.651425,MICHIGAN,ZMP,RP,APN*VORTAC*200.73/17.00
AJADI,40.683175,-97.08579999999999,NEBRASKA,ZMP,RNAV,05/13/2008
AJAPY,46.52108055555556,-84.42722222222223,,ZMP,RNAV,06/13/2011
AJBOF,46.62146944444444,-96.92495833333334,NORTH DAKOTA,ZMP,RNAV,06/14/2013
AJBOY,43.538069444444446,-96.19708333333334,MINNESOTA,ZMP,RNAV,02/09/2018
AKAKE,44.54268333333333,-89.74659444444444,WISCONSIN,ZMP,RNAV,05/16/2013
AKENE,41.961000000000006,-93.77652222222223,IOWA,ZMP,RNAV,05/24/2013
AKIGE,42.61313888888889,-98.85777777777777,NEBRASKA,ZMP,RNAV,03/15/2007
AKILE,44.40105,-100.00040833333334,SOUTH DAKOTA,ZMP,RP,PIR*VORTAC*075.73/7.00
AKIRE,44.86773888888889,-94.29359722222222,MINNESOTA,ZMP,RNAV,04/28/2015
AKJAW,42.506258333333335,-96.38044722222222,IOWA,ZMP,RNAV,04/12/2016
AKKIF,47.629333333333335,-96.51656388888888,MINNESOTA,ZMP,RP,TVF*VOR/DME*198.92
AKRIF,45.21326388888889,-85.12879166666666,MICHIGAN,ZMP,RNAV,04/17/2012
AKTOY,43.07537222222223,-91.8063611111111,IOWA,ZMP,RNAV,02/04/2016
AKUBE,42.529783333333334,-97.977475,NEBRASKA,ZMP,RNAV,04/01/2011
AKUSE,48.84780277777778,-97.88053888888888,NORTH DAKOTA,ZMP,RNAV,04/08/2002
AKVEY,47.610958333333336,-102.93533333333333,NORTH DAKOTA,ZMP,RNAV,11/01/2017
ALAGE,44.01271666666667,-93.03365833333334,MINNESOTA,ZMP,RP,RST*VOR/DME*301.50/23.43
ALEEN,45.67178055555555,-92.22769166666667,WISCONSIN,ZMP,RP,GEP*VORTAC*050.49/57.80
ALEMY,41.67395277777778,-97.38922500000001,NEBRASKA,ZMP,RNAV,07/11/2005
ALENS,45.567394444444446,-101.41718611111112,SOUTH DAKOTA,ZMP,RP,DPR*VOR/DME*013.14/31.95
ALETE,48.54033333333333,-93.36521666666665,MINNESOTA,ZMP,RP,INL*VOR/DME*/2.22
ALEYU,43.98361666666667,-91.47610833333333,MINNESOTA,ZMP,RP,ODI*VORTAC*354.03
ALGIN,45.004463888888885,-93.47988611111111,MINNESOTA,ZMP,RP,PJL*LD*301.33/14.05
ALICI,48.91979444444444,-95.7205388888889,MINNESOTA,ZMP,RNAV,06/28/2007
ALLOT,44.976725,-99.15560555555557,SOUTH DAKOTA,ZMP,RP,HON*VORTAC*302.00
ALMAY,44.058575,-93.58502777777777,MINNESOTA,ZMP,RP,GEP*VORTAC*182.00
