name,latitude,longitude,state,artcc,type,updated
GRUFF,17.932772222222223,-64.7335361111111,VIRGIN ISLANDS,ZSU,RP,COY*VOR/DME*001.00/12.00
GUADE,18.36341388888889,-66.20033611111111,PUERTO RICO,ZSU,RNAV,07/31/2010
GUYRO,18.671236111111114,-64.10880833333333,VIRGIN ISLANDS,ZSU,RP,PJM*VOR/DME*316.00/68.02
FAJAR,18.469302777777777,-65.63967500000001,PUERTO RICO,ZSU,RP,SJU*VORTAC*097.00/20.00
FEGIR,17.706699999999998,-64.75059166666666,VIRGIN ISLANDS,ZSU,RNAV,11/04/2008
FERNA,21.76877222222222,-67.02148055555556,OFFSHORE ATLANTIC,ZSU,RNAV,12/20/2009
FIRPE,18.445755555555557,-66.18993611111111,PUERTO RICO,ZSU,RNAV,02/09/2018
FLABO,18.749722222222225,-66.16305555555556,PUERTO RICO,ZSU,RNAV,07/31/2010
FORTN,18.40743611111111,-65.5062,PUERTO RICO,ZSU,MR,NRR*TACAN*048.00/13.00
FRATT,19.434491666666666,-65.80563333333333,OFFSHORE ATLANTIC,ZSU,RNAV,04/07/2008
FRNDO,18.61645277777778,-66.17013333333334,PUERTO RICO,ZSU,RNAV,07/31/2010
SAALR,19.113186111111112,-66.33616944444444,PUERTO RICO,ZSU,RP,BQN*VORTAC*059.96
SANLO,18.200769444444443,-65.9349,PUERTO RICO,ZSU,RP,SJU*VORTAC*179.00/15.00
SATOE,17.666666666666668,-68.0,OFFSHORE ATLANTIC,ZSU,RNAV,09/19/2016
SCAPA,15.834138888888889,-67.49952777777779,PUERTO RICO,ZSU,RNAV,10/25/2016
SEPBO,17.970219444444442,-66.77501666666666,PUERTO RICO,ZSU,RNAV,03/07/2006
SHMUU,19.344175,-67.63955277777778,OFFSHORE ATLANTIC,ZSU,RNAV,11/21/2008
SILOE,18.51335277777778,-65.83058333333332,PUERTO RICO,ZSU,RNAV,06/06/2002
SIYPO,17.642475,-64.55267222222221,VIRGIN ISLANDS,ZSU,RNAV,11/04/2008
SLUGO,18.389444444444443,-63.666666666666664,VIRGIN ISLANDS,ZSU,RP,PJM*VOR/DME*315.75/37.71
SNGRA,18.400502777777778,-65.76490555555556,OFFSHORE ATLANTIC,ZSU,RNAV,07/09/2009
SNOOZ,17.81496388888889,-65.08387222222221,VIRGIN ISLANDS,ZSU,RP,COY*VOR/DME*292.43/22.46
SOCCO,21.11640277777778,-63.061877777777774,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
JAAWS,18.978341666666665,-66.54066388888889,PUERTO RICO,ZSU,RP,BQN*VORTAC*058.30
JAMIX,18.157869444444444,-65.68773888888889,PUERTO RICO,ZSU,RNAV,01/24/2001
JANER,18.520916666666665,-64.81656944444444,VIRGIN ISLANDS,ZSU,RP,SJU*VORTAC*097.00/67.04
JAQYY,18.332172222222223,-65.09264999999999,VIRGIN ISLANDS,ZSU,RP,TMN*LD*280.45/7.52
JAVIE,17.921758333333333,-66.38240833333333,PUERTO RICO,ZSU,RNAV,01/21/2015
JETSS,18.673394444444444,-65.36594722222222,PUERTO RICO,ZSU,RP,SJU*VORTAC*080.00/38.05
JEYBU,17.692591666666665,-64.88984722222223,VIRGIN ISLANDS,ZSU,RNAV,03/06/2006
JIREG,17.885355555555556,-66.63885833333335,PUERTO RICO,ZSU,RNAV,08/16/2006
JOMBI,17.710555555555555,-64.71239444444444,VIRGIN ISLANDS,ZSU,RNAV,10/21/2008
JONIB,18.43351388888889,-66.02776944444444,PUERTO RICO,ZSU,RP,SJU*VORTAC*/2.31
JORIL,18.38901388888889,-66.13731944444446,PUERTO RICO,ZSU,RP,SJU*VORTAC*/9.10
JOSHE,18.24236666666667,-66.50098333333334,PUERTO RICO,ZSU,RP,MAZ*VOR/DME*101.20/37.13
JUICE,18.13093888888889,-63.666666666666664,VIRGIN ISLANDS,ZSU,RP,PJM*VOR/DME*292.15/31.83
JUNTA,18.388730555555554,-67.47973333333333,PUERTO RICO,ZSU,WP,11/02/1998
IDAHO,19.26052222222222,-67.63955277777778,PUERTO RICO,ZSU,RP,BQN*VORTAC*336.53/54.69
ILURI,16.3,-63.0,OFFSHORE ATLANTIC,ZSU,RP,COY*VOR/DME*140.99/130.03
INNES,18.46476111111111,-67.22885000000001,PUERTO RICO,ZSU,RNAV,08/07/2002
ISLLA,18.459025,-65.79711111111111,PUERTO RICO,ZSU,RP,SJU*VORTAC*097.00/11.00
ISSLA,18.454666666666665,-65.80960555555555,PUERTO RICO,ZSU,RNAV,SJU*VORTAC*097.00/10.00
EGNIW,18.23313333333333,-65.64951111111112,PUERTO RICO,ZSU,RNAV,01/24/2001
ELMUC,20.78392777777778,-68.08319999999999,OFFSHORE ATLANTIC,ZSU,RNAV,08/02/2010
ELOPO,17.650055555555554,-62.55438888888889,PUERTO RICO,ZSU,RP,PJM*VOR/DME*137.59/39.73
ETEEE,16.58056388888889,-65.46676111111111,OFFSHORE ATLANTIC,ZSU,RNAV,04/07/2008
EYOCI,17.916836111111113,-66.3863,PUERTO RICO,ZSU,RNAV,08/16/2006
PAESO,18.490602777777777,-65.91515000000001,PUERTO RICO,ZSU,RP,SJU*VORTAC*069.00/5.00
PALCO,18.29171388888889,-65.23561944444444,PUERTO RICO,ZSU,RP,SJU*VORTAC*113.00/44.00
PALDE,19.077702777777777,-66.62990277777777,OFFSHORE ATLANTIC,ZSU,RNAV,07/09/2009
PALON,18.033091666666667,-65.65065555555556,PUERTO RICO,ZSU,MR,NRR*TACAN*193.00/12.00
PANMO,19.169408333333333,-66.28351388888889,OFFSHORE ATLANTIC,ZSU,RNAV,04/08/2008
PAPPO,18.725022222222222,-66.110875,PUERTO RICO,ZSU,RNAV,11/21/2008
PASIC,18.29481388888889,-64.65001666666667,VIRGIN ISLANDS,ZSU,RP,COY*VOR/DME*014.94
PATTY,18.408541666666665,-66.08926388888888,PUERTO RICO,ZSU,RP,SJU*VORTAC*/6.12
PEBKY,17.706463888888887,-64.752925,VIRGIN ISLANDS,ZSU,RNAV,03/06/2006
PEBLO,18.486441666666668,-66.84545277777778,PUERTO RICO,ZSU,RP,MAZ*VOR/DME*062.00
PERRE,17.953858333333333,-65.79505555555555,PUERTO RICO,ZSU,MW,11/01/2017
PEVOE,18.110794444444444,-65.59982222222222,PUERTO RICO,ZSU,RNAV,04/26/2002
PICKI,18.745686111111112,-64.80199722222223,PUERTO RICO,ZSU,MR,SJU*VORTAC*086.00/70.00
PLAYR,18.390825,-66.19166944444444,PUERTO RICO,ZSU,MR,SJU*VORTAC*265.00/12.00
PLENA,18.297383333333336,-66.15016944444444,PUERTO RICO,ZSU,RNAV,11/21/2008
PLENO,18.68347222222222,-66.17072777777778,PUERTO RICO,ZSU,RNAV,07/31/2010
PLING,19.992172222222223,-66.79793611111111,PUERTO RICO,ZSU,RP,BQN*VORTAC*021.11/91.03
POKEG,20.17521111111111,-70.06009999999999,,ZSU,RP,PTA*VOR/DME*057.15/38.08
PORQE,17.159994444444443,-64.01448611111111,VIRGIN ISLANDS,ZSU,RP,PJM*VOR/DME*236.53/73.37
POVEE,18.429891666666666,-66.03670833333334,PUERTO RICO,ZSU,RNAV,06/06/2002
DAKES,17.04805277777778,-66.99961666666667,PUERTO RICO,ZSU,RP,COY*VOR/DME*263.07
DANDE,17.50418888888889,-63.66467222222222,VIRGIN ISLANDS,ZSU,RP,PJM*VOR/DME*236.53/44.63
DAWIN,20.538769444444448,-62.45757777777778,OFFSHORE ATLANTIC,ZSU,RNAV,08/20/2009
DEEDY,18.69525,-66.02264166666667,PUERTO RICO,ZSU,RP,BQN*VORTAC*089.04
