name,latitude,longitude,state,artcc,type,updated
ALAYE,47.621069444444444,-117.45043611111112,WASHINGTON,ZSE,RNAV,07/16/2013
ALDER,46.821561111111116,-122.41421944444446,WASHINGTON,ZSE,RP,SEA*VORTAC*167.67/37.09
ALFOR,44.30825833333333,-123.15199444444445,OREGON,ZSE,RP,EUG*VORTAC*355.19/11.65
ALKIA,47.621025,-122.47421666666666,WASHINGTON,ZSE,RP,SEA*VORTAC*310.08/13.00
ALPSE,48.166666666666664,-122.08333333333333,WASHINGTON,ZSE,RNAV,08/28/2017
AMAHS,43.26009444444445,-123.35395555555554,OREGON,ZSE,RNAV,11/27/2017
AMAPY,44.24120277777778,-121.12155,OREGON,ZSE,WP,11/02/1998
AMASE,42.545027777777776,-122.96267777777778,OREGON,ZSE,RP,MFR*LD*322.76/11.82
AMAVE,46.16811944444444,-123.18626111111111,OREGON,ZSE,RNAV,03/03/2010
AMEKE,48.19452777777777,-122.35736666666666,WASHINGTON,ZSE,RP,PAE*VOR/DME*329.04/16.80
AMHER,48.50848611111111,-122.49344166666667,WASHINGTON,ZSE,RNAV,12/28/2015
AMPLE,46.122302777777776,-119.66056666666667,WASHINGTON,ZSE,RP,PSC*VOR/DME*233.78
AMPSO,47.31478611111111,-122.477625,WASHINGTON,ZSE,MW,01/12/2012
AMRCN,46.20758888888889,-123.43858611111112,OREGON,ZSE,RNAV,03/26/2009
ANAJE,41.457369444444446,-124.3556,CALIFORNIA,ZSE,RP,CEC*VORTAC*181.00/20.00
ANARY,45.50496666666667,-124.02086388888888,OREGON,ZSE,RNAV,03/14/2011
ANGOO,46.27706388888889,-121.229575,WASHINGTON,ZSE,RP,LTJ*VOR/DME*330.00
ANIGE,46.173941666666664,-122.96511111111111,WASHINGTON,ZSE,RNAV,03/03/2010
ANINE,45.76735,-122.92566944444445,OREGON,ZSE,RNAV,08/08/2012
ANIXE,44.888238888888885,-124.05972222222222,OREGON,ZSE,RNAV,03/14/2011
ANTNA,45.558055555555555,-122.48694444444445,OREGON,ZSE,RNAV,03/04/2013
ANVIL,47.60575277777778,-122.30974166666667,WASHINGTON,ZSE,RP,SZI*LD*N CRS/10.25
APACE,45.54573333333333,-122.40473611111112,OREGON,ZSE,RNAV,11/04/2014
APDON,48.90583055555555,-122.74572222222223,WASHINGTON,ZSE,RP,HUH*VORTAC*230.28/7.00
APODS,48.064705555555555,-117.39057777777778,WASHINGTON,ZSE,RNAV,03/10/2016
APPAT,47.67823333333333,-117.43713611111112,WASHINGTON,ZSE,MR,SKA*TACAN*/10.00
ARDVK,47.032980555555554,-122.47580555555555,WASHINGTON,ZSE,MW,01/12/2012
ARHIY,48.715225000000004,-116.30800555555555,IDAHO,ZSE,RNAV,06/19/2010
ARLEH,45.53991944444444,-122.46036944444445,OREGON,ZSE,MR,CBU*TACAN*094.63/7.00
ARNOY,44.50113888888889,-120.91117222222223,OREGON,ZSE,RP,DSD*VORTAC*030.43/22.52
ARPEE,47.833980555555556,-122.78261666666667,WASHINGTON,ZSE,RP,PAE*VOR/DME*236.00/21.03
ARRIE,47.879891666666666,-123.47583333333334,WASHINGTON,ZSE,RP,SEA*VORTAC*280.86/54.31
ARTIN,46.255897222222224,-117.48875833333334,WASHINGTON,ZSE,RP,MQG*VOR/DME*233.90/26.83
ARTTY,45.0,-123.07471111111111,OREGON,ZSE,RP,CVO*VOR/DME*359.24
ARUBE,44.277141666666665,-121.09415277777778,OREGON,ZSE,RNAV,06/24/2015
ARUPT,45.75833333333333,-122.74569444444444,WASHINGTON,ZSE,RNAV,09/27/2010
ARVAD,47.222636111111115,-122.581,WASHINGTON,ZSE,RP,OLM*VORTAC*022.00/20.00
ARWEL,46.92893333333333,-122.28997222222222,WASHINGTON,ZSE,RNAV,09/10/2015
ASAXE,46.43663333333333,-123.00632222222222,WASHINGTON,ZSE,RNAV,09/27/2010
ASEBE,44.69885833333333,-123.18101111111112,OREGON,ZSE,RNAV,03/14/2011
ASHIE,42.102833333333336,-122.73134166666667,OREGON,ZSE,RP,MFR*LD*SE CRS/16.63
ASICU,44.29739722222222,-120.92478611111112,OREGON,ZSE,RNAV,12/23/2013
ASLYN,43.67865555555555,-121.40664166666667,OREGON,ZSE,RNAV,05/11/2015
ATASY,46.42465277777777,-123.11370833333332,WASHINGTON,ZSE,RP,UBG*VOR/DME*334.00/64.55
ATEVE,47.054516666666665,-122.31454444444444,WASHINGTON,ZSE,RNAV,07/02/2001
ATOKE,45.866705555555555,-117.47814722222222,OREGON,ZSE,RP,MQG*VOR/DME*199.64/40.00
ATOME,47.60756388888889,-122.363225,WASHINGTON,ZSE,RNAV,09/19/2006
ATOXE,47.33547222222222,-117.521575,WASHINGTON,ZSE,RP,GEG*VORTAC*141.67/14.43
ATRAW,45.59613055555556,-118.44650833333334,OREGON,ZSE,RNAV,05/08/2009
AUBRN,47.36178888888889,-122.14598333333333,WASHINGTON,ZSE,RP,SEA*VORTAC*104.46/8.00
AVAVE,44.56455,-124.05791111111111,OREGON,ZSE,RNAV,06/16/2016
AWBAN,44.122483333333335,-120.857575,OREGON,ZSE,RNAV,07/20/2009
AWOYO,46.08449166666667,-116.49049722222222,IDAHO,ZSE,RNAV,09/30/2016
AWVIJ,46.26136666666667,-116.60546111111111,IDAHO,ZSE,RNAV,04/15/2010
AXQOX,45.833136111111116,-122.13104722222222,WASHINGTON,ZSE,RP,BTG*VORTAC*054.00/20.00
AXYUT,46.26110833333333,-116.6379888888889,IDAHO,ZSE,CN,04/15/2010
AYABE,46.34292777777778,-119.27873055555555,WASHINGTON,ZSE,RNAV,10/06/2014
AYBET,45.98758333333333,-115.93515000000001,IDAHO,ZSE,CN,07/16/2002
AYEXE,46.42091666666666,-116.65437777777778,IDAHO,ZSE,RNAV,04/15/2010
AYISO,47.06998888888889,-120.42853333333333,WASHINGTON,ZSE,RP,ELN*VOR/DME*003.11/3.00
AYURU,47.92296388888889,-122.27952777777777,WASHINGTON,ZSE,RNAV,10/31/2017
AZTEM,47.82180555555556,-117.00455833333334,IDAHO,ZSE,RP,COE*VOR/DME*272.28/7.98
AZURE,42.68259166666667,-123.18055000000001,OREGON,ZSE,RP,OED*VORTAC*296.84/17.00
XCUTE,48.01163611111111,-122.42054166666667,WASHINGTON,ZSE,RNAV,06/25/2013
XELOW,46.16057222222222,-118.96969166666666,WASHINGTON,ZSE,RNAV,03/21/2011
XIQCU,42.26188333333333,-122.54102222222222,OREGON,ZSE,CN,09/27/2010
XIWVA,46.30701111111111,-117.11933333333333,WASHINGTON,ZSE,CN,05/02/2010
XORPE,45.63756111111111,-122.7073388888889,WASHINGTON,ZSE,MR,CBU*TACAN*286.00/5.00
XUBRA,48.93561666666666,-117.59330833333333,WASHINGTON,ZSE,RNAV,10/25/2016
XUKRE,47.92106111111111,-122.2778,WASHINGTON,ZSE,RP,PAE*VOR/DME*340.00/0.07
XUNXO,40.81480833333333,-124.13016388888889,CALIFORNIA,ZSE,RNAV,07/06/2009
XUSLY,21.234502777777777,-158.06036944444446,HAWAII,ZSE,RNAV,02/23/2017
MABEZ,45.18835833333333,-123.14129166666667,OREGON,ZSE,RP,UBG*VOR/DME*194.00/12.07
MABFI,40.80278333333333,-124.11334444444444,CALIFORNIA,ZSE,RP,FOT*VORTAC*015.99/9.63
MABIZ,46.39468611111111,-117.22473055555555,WASHINGTON,ZSE,RNAV,09/12/2012
MABPY,44.11729166666667,-123.22765555555556,OREGON,ZSE,CN,12/04/2014
MABUY,44.63010555555556,-123.07255833333333,OREGON,ZSE,CN,12/04/2014
MACCA,46.739825,-117.12358333333333,WASHINGTON,ZSE,CN,12/04/2014
MACHU,41.524924999999996,-122.57534166666666,CALIFORNIA,ZSE,RNAV,08/28/2013
MACTA,44.21858888888889,-123.22039722222222,OREGON,ZSE,RP,EUG*VORTAC*341.03/5.86
MACUF,46.30656666666666,-119.31139166666667,WASHINGTON,ZSE,RP,PSC*VOR/DME*270.34/8.36
MADEE,48.34491666666667,-122.40133611111112,WASHINGTON,ZSE,RNAV,03/17/2011
MAFEG,42.175105555555554,-121.74361111111111,OREGON,ZSE,RP,LMT*VORTAC*314.41/1.50
MAFEZ,44.104391666666665,-123.21962777777777,OREGON,ZSE,RP,EUG*VORTAC*152.04/1.00
MAGOT,44.673624999999994,-123.01249444444444,OREGON,ZSE,RP,EUG*VORTAC*355.19/34.38
MAHIZ,43.41723611111111,-124.23735277777777,OREGON,ZSE,RP,OTH*VOR/DME*257.00/3.01
MAHKE,45.76582777777778,-122.84015,OREGON,ZSE,RP,BTG*VORTAC*255.00/10.50
