name,latitude,longitude,state,artcc,type,updated
AFVEK,54.99055833333333,-162.501225,ALASKA,ZAN,RNAV,06/01/2009
AFWAF,59.890480555555555,-151.40550000000002,ALASKA,ZAN,RP,HOM*VOR/DME*353.07/11.00
AGALE,66.5766111111111,-145.22778888888888,ALASKA,ZAN,RNAV,11/04/2016
AGEME,68.18990555555555,-152.42474166666665,ALASKA,ZAN,RNAV,12/26/2012
AGEPE,62.281075,-163.64247777777777,ALASKA,ZAN,RP,ENM*VOR/DME*127.84/38.34
AGESE,55.545608333333334,-132.0428138888889,ALASKA,ZAN,RNAV,05/01/2014
AGGOV,59.75062222222222,-157.42730555555553,ALASKA,ZAN,RNAV,06/03/2015
AGIGE,58.32299166666667,-135.51819166666667,ALASKA,ZAN,RP,SSR*VORTAC*296.86/12.00
AGIVE,64.82742777777777,-154.59979444444446,ALASKA,ZAN,RNAV,04/12/2007
AGMIF,77.0,-141.0,OFFSHORE PACIFIC,ZAN,RNAV,09/23/2015
AGMIV,61.75613055555556,-166.09060833333334,ALASKA,ZAN,MR,CZF*DME*/1.80
AGONE,59.62393888888889,-154.95328888888886,ALASKA,ZAN,RNAV,01/09/2009
AGSIH,63.8746,-160.7909361111111,ALASKA,ZAN,RNAV,02/26/2018
AGUCI,59.206175,-135.47659166666668,ALASKA,ZAN,RNAV,07/03/2013
AGURA,67.46444444444445,-168.97333333333333,,ZAN,RNAV,12/05/2016
AGXAN,71.28325555555556,-155.96184444444444,ALASKA,ZAN,RP,BRW*LD*NE CRS/14.98
AHCUJ,64.43554444444445,-162.50216111111112,ALASKA,ZAN,RNAV,12/16/2009
AHFAX,68.08138055555555,-162.84790555555557,ALASKA,ZAN,RNAV,07/15/2011
AHVUH,64.41958333333334,-156.55771944444444,ALASKA,ZAN,RP,GAL*VOR/DME*146.41/20.00
AHZUT,64.91870555555556,-158.22095833333333,ALASKA,ZAN,RNAV,08/13/2009
AICAP,61.17436111111111,-149.9963611111111,ALASKA,ZAN,RNAV,08/24/2005
AIDIN,58.17077222222222,-134.48549444444444,ALASKA,ZAN,RNAV,05/16/2016
AILEE,63.600011111111115,-149.53985,ALASKA,ZAN,RNAV,05/31/2010
AINKK,61.16827222222222,-150.52139444444447,ALASKA,ZAN,RP,ENA*VOR/DME*011.38
AJABU,64.69586944444445,-162.16495555555557,ALASKA,ZAN,RNAV,12/16/2009
AJBOS,56.555841666666666,-169.8491111111111,ALASKA,ZAN,RNAV,02/09/2018
AKBOY,60.288325,-145.28846944444444,ALASKA,ZAN,RNAV,03/07/2006
AKELT,62.015525,-165.09410555555556,ALASKA,ZAN,RP,HPB*VOR/DME*031.07/42.30
AKERE,70.11128055555555,-146.49671388888888,ALASKA,ZAN,RNAV,06/26/2013
AKGAS,61.00928611111111,-154.69239444444446,ALASKA,ZAN,RP,SQA*VOR/DME*082.65/28.00
AKHAT,57.02495833333333,-136.13662499999998,ALASKA,ZAN,RNAV,03/07/2006
AKHOG,56.89386666666667,-136.3622388888889,ALASKA,ZAN,RNAV,03/10/2006
AKIKE,64.62641666666666,-147.718875,ALASKA,ZAN,RNAV,05/01/2017
AKISU,47.550725,-161.33333333333334,OFFSHORE PACIFIC,ZAN,RP,10/21/2009
AKKID,58.94069444444444,-140.32268333333332,ALASKA,ZAN,RNAV,03/07/2006
AKMAX,62.25751388888889,-151.80743611111112,ALASKA,ZAN,RP,TED*VOR/DME*303.99/84.15
AKRAW,61.230872222222224,-145.583975,ALASKA,ZAN,RP,GKN*VOR/DME*161.08/55.67
