name,latitude,longitude,state,artcc,type,updated
KOORN,38.201150000000005,-102.63605277777778,COLORADO,ZDV,RNAV,09/24/2012
KOWTO,37.91161944444444,-102.96831944444445,COLORADO,ZDV,RP,LAA*VOR/DME*205.96/21.67
KRLNA,40.600769444444445,-104.9907,COLORADO,ZDV,RNAV,11/23/2012
KROHL,39.618605555555554,-104.59370833333332,COLORADO,ZDV,RNAV,02/03/2017
KROMM,40.784724999999995,-104.63978333333334,COLORADO,ZDV,RP,GLL*VOR/DME*333.79/17.30
KROWZ,37.31619166666666,-105.96005833333334,COLORADO,ZDV,RP,ALS*VORTAC*241.10
KUBRE,40.87741388888889,-103.18368055555555,COLORADO,ZDV,RNAV,08/13/2012
KUDGE,44.23613888888889,-103.19984722222223,SOUTH DAKOTA,ZDV,MR,RCA*TACAN*316.00/7.20
KUGLN,39.691536111111105,-104.75228888888888,COLORADO,ZDV,RNAV,03/25/2012
KUKMY,40.28465555555555,-103.47607222222223,COLORADO,ZDV,RNAV,01/18/2017
KURIQ,39.219658333333335,-102.274625,COLORADO,ZDV,RP,GLD*VORTAC*237.79
KURSE,42.07490555555556,-105.16004444444445,WYOMING,ZDV,RNAV,11/06/2002
KUSAC,38.68909166666666,-104.71605000000001,COLORADO,ZDV,RNAV,04/01/2016
KUSKY,37.846275000000006,-102.63166388888888,COLORADO,ZDV,RNAV,02/16/2006
KUTRE,42.389516666666665,-99.88336666666667,NEBRASKA,ZDV,RNAV,04/16/2008
KUURT,40.097183333333334,-104.68448611111111,COLORADO,ZDV,RP,LTT*LD*352.51/11.83
KUVSE,36.89303888888889,-107.77018333333334,NEW MEXICO,ZDV,RNAV,11/19/2002
KUVZU,42.13857222222222,-104.36628333333333,WYOMING,ZDV,WP,11/02/1998
KUYEL,40.95935555555556,-101.61214166666666,NEBRASKA,ZDV,RNAV,11/20/2012
KVERN,39.874858333333336,-104.34469444444444,COLORADO,ZDV,RNAV,12/01/2015
KWIKK,40.41940833333333,-104.59265555555555,COLORADO,ZDV,RNAV,07/03/2014
KYACK,39.323794444444445,-106.91695277777778,COLORADO,ZDV,RP,ASE*LE*330.63/7.30
RABET,40.261205555555556,-106.38903055555556,COLORADO,ZDV,RP,CHE*VOR/DME*096.00/44.00
RACCO,39.69326944444444,-99.72466388888888,KANSAS,ZDV,RNAV,08/18/2010
RACER,40.10810277777778,-108.88289722222221,COLORADO,ZDV,RP,JNC*VOR/DME*341.22
RADIO,37.689544444444444,-104.37624722222222,COLORADO,ZDV,RP,PUB*VORTAC*168.00/36.33
RAFTR,39.30346944444444,-106.90722500000001,COLORADO,ZDV,RP,ASE*LE*330.63/6.00
RALFF,42.873425,-101.89823055555556,NEBRASKA,ZDV,RNAV,07/28/2008
RALFI,39.97080555555556,-105.20031111111112,COLORADO,ZDV,RNAV,11/23/2012
RALPE,39.611650000000004,-106.97576666666667,COLORADO,ZDV,RNAV,06/08/2006
RAMMS,40.49355,-105.23881111111112,COLORADO,ZDV,RP,LAR*VOR/DME*142.42/55.17
RANKE,41.881747222222224,-103.9045,NEBRASKA,ZDV,RNAV,10/29/2007
RANPE,39.097208333333334,-99.89325555555556,KANSAS,ZDV,RNAV,11/03/2015
RAPDS,39.98523333333333,-105.32482777777777,COLORADO,ZDV,RNAV,11/23/2012
RASCO,37.17118055555555,-111.50155,UTAH,ZDV,RNAV,12/03/2007
RASPS,39.863911111111115,-102.89864722222222,COLORADO,ZDV,RNAV,03/19/2018
RAWAH,38.63758611111111,-106.09362499999999,COLORADO,ZDV,RNAV,09/22/2012
RAYDR,39.64754166666667,-104.58633611111111,COLORADO,ZDV,RNAV,11/23/2012
RAYME,40.561902777777775,-103.78325555555556,COLORADO,ZDV,RP,SNY*VOR/DME*215.92/48.55
RAYMN,39.31939444444445,-108.57181666666666,COLORADO,ZDV,RP,JNC*VOR/DME*018.40/18.67
RAZED,39.47332777777778,-101.72271944444445,KANSAS,ZDV,RNAV,09/27/2016
REAGN,44.466825,-103.48271111111112,SOUTH DAKOTA,ZDV,RNAV,02/11/2013
RECRD,39.41128611111111,-104.26866944444444,COLORADO,ZDV,RNAV,09/25/2012
REDHI,38.194177777777774,-104.2041,COLORADO,ZDV,RNAV,06/08/2006
REEFF,38.959522222222226,-104.48495,COLORADO,ZDV,RNAV,08/17/2010
REMAE,37.5161,-108.53111111111112,COLORADO,ZDV,RNAV,02/17/2006
RENAE,40.420575,-108.91028055555556,COLORADO,ZDV,RP,JNC*VOR/DME*341.00
RENRE,41.24075555555556,-104.99023611111112,WYOMING,ZDV,RP,CYS*VORTAC*267.37/10.00
RESER,36.913669444444444,-107.49054722222222,NEW MEXICO,ZDV,RP,RSK*VORTAC*057.14/30.93
REVME,40.57508888888889,-107.49883888888888,COLORADO,ZDV,RP,HDN*LD*283.72/15.03
REVNE,39.55393055555555,-107.34314166666667,COLORADO,ZDV,RNAV,09/20/2010
RGINA,36.463,-107.29603888888889,NEW MEXICO,ZDV,RP,RSK*VORTAC*099.55/42.39
RHILY,44.238925,-103.15273888888889,SOUTH DAKOTA,ZDV,RP,RAP*VORTAC*326.00/16.90
RHONE,39.17780277777778,-108.6224861111111,COLORADO,ZDV,RP,JNC*VOR/DME*033.20
RHYSS,36.205308333333335,-110.871175,ARIZONA,ZDV,RP,TBC*VORTAC*060.31/20.00
RIBOY,44.48466944444444,-103.52203333333333,SOUTH DAKOTA,ZDV,RNAV,02/11/2013
RICAS,39.66104166666666,-106.787875,COLORADO,ZDV,RP,VAZ*DD*NE CRS/7.02
RICCO,43.80809444444444,-107.041725,WYOMING,ZDV,RNAV,03/17/2011
RIDJE,40.518175,-105.63813333333334,COLORADO,ZDV,RP,LAR*VOR/DME*161.59/49.29
RIFMN,39.44790277777778,-109.76305833333333,UTAH,ZDV,RP,JNC*VOR/DME*282.54/50.87
RIFPU,39.52612222222222,-107.75101666666667,COLORADO,ZDV,RNAV,11/08/2010
RIKKK,40.78454444444444,-104.85019722222222,COLORADO,ZDV,RNAV,11/23/2012
RIKOC,39.24616666666667,-106.87983055555554,COLORADO,ZDV,RP,ASE*LE*330.63/2.34
RINDE,38.07445555555556,-102.5738361111111,COLORADO,ZDV,RNAV,04/22/2003
RINKR,40.19929722222222,-104.82630277777777,COLORADO,ZDV,RNAV,11/23/2012
RISHO,39.61260277777778,-98.97304166666667,KANSAS,ZDV,RP,TKO*VORTAC*240.84/35.00
RIVGE,36.74931388888889,-108.54197222222221,NEW MEXICO,ZDV,RNAV,11/19/2002
RIYNO,39.27760277777778,-107.72438611111112,COLORADO,ZDV,RP,JNC*VOR/DME*059.97/51.53
RIYOP,41.093561111111114,-102.74055277777778,NEBRASKA,ZDV,RP,SNY*VOR/DME*077.89/11.00
RIZAL,37.020519444444446,-108.17832777777778,COLORADO,ZDV,RP,RSK*VORTAC*332.83/16.75
RKYMT,39.40284722222222,-104.82915,COLORADO,ZDV,RNAV,11/23/2012
RNGLE,38.386605555555555,-106.96601666666668,COLORADO,ZDV,RNAV,06/08/2009
RNOLD,39.65553333333333,-104.69885000000001,COLORADO,ZDV,RP,DXU*LD*172.51/14.59
ROBIT,44.55049444444444,-104.15016944444444,WYOMING,ZDV,RNAV,08/03/2011
ROBVY,38.78294722222222,-106.10673888888888,COLORADO,ZDV,RNAV,11/01/2013
ROCCK,38.9447,-104.68550277777778,COLORADO,ZDV,RP,BRK*VOR/DME*262.29
ROCCS,39.42315555555555,-104.51840277777778,COLORADO,ZDV,RNAV,09/25/2012
ROCNO,44.178999999999995,-103.89327222222222,SOUTH DAKOTA,ZDV,RP,RAP*VORTAC*275.03/40.00
RODDS,37.204908333333336,-106.04599722222223,COLORADO,ZDV,RP,ALS*VORTAC*219.00/14.02
RODDY,38.35845833333333,-105.37904444444443,COLORADO,ZDV,RP,PUB*VORTAC*267.20/45.00
RODIE,42.99688333333334,-103.428475,NEBRASKA,ZDV,RNAV,11/06/2002
ROKXX,39.98130833333334,-104.97497777777778,COLORADO,ZDV,RNAV,10/08/2014
