name,latitude,longitude,state,artcc,type,updated
AMHUH,42.79121111111111,-76.77078888888889,NEW YORK,ZOB,RNAV,12/27/2005
AMNOV,39.94933333333333,-80.681075,WEST VIRGINIA,ZOB,RNAV,06/27/2017
AMRST,41.24505,-82.98883333333333,OHIO,ZOB,RP,DJB*VOR/DME*265.00/38.00
AMXUX,41.934977777777775,-83.28641944444445,MICHIGAN,ZOB,RNAV,03/03/2009
ANEZI,41.12257777777778,-83.19241666666667,OHIO,ZOB,RNAV,02/09/2018
ANGGL,42.287305555555555,-83.3253611111111,MICHIGAN,ZOB,RP,BZB*LD*033.19/5.92
ANJEY,41.50601388888889,-81.6610888888889,OHIO,ZOB,RNAV,04/18/2018
ANNTS,41.683563888888884,-83.7906,OHIO,ZOB,RP,DXO*VOR/DME*217.00/37.00
ANOVE,41.95049166666667,-83.48743055555556,MICHIGAN,ZOB,RNAV,03/27/2018
ANSAH,42.48392777777778,-82.99606111111112,MICHIGAN,ZOB,RNAV,04/17/2018
ANTIO,39.54340277777778,-81.06426944444443,OHIO,ZOB,RP,AIR*VOR/DME*209.00
ANUYE,40.144825,-80.1640388888889,PENNSYLVANIA,ZOB,RP,AGC*VOR/DME*224.25
ANXEG,40.75786111111111,-78.0682861111111,PENNSYLVANIA,ZOB,RNAV,08/14/2013
APIWO,43.10924722222222,-78.813625,NEW YORK,ZOB,RNAV,07/26/2013
APRAW,40.96288055555556,-80.92799444444445,OHIO,ZOB,RNAV,04/15/2010
AQQUA,41.257216666666665,-82.52999444444444,OHIO,ZOB,RP,YQG*VOR/DME*173.19/61.02
ARARY,40.14258611111111,-79.89316944444445,PENNSYLVANIA,ZOB,WP,07/17/2007
ARCAD,41.14097777777778,-83.47299722222222,OHIO,ZOB,RP,FBC*VORTAC*051.00/17.00
ARCAT,39.382869444444445,-80.18131111111111,WEST VIRGINIA,ZOB,RP,CKB*VOR/DME*/8.76
ARDES,42.09151111111111,-83.42826944444445,MICHIGAN,ZOB,RP,CRL*VOR/DME*/2.92
AREBE,43.57873611111111,-82.91039166666667,MICHIGAN,ZOB,RNAV,06/25/2007
ARIFI,41.223225,-83.54858333333333,OHIO,ZOB,RNAV,02/09/2018
ARJEV,41.05300555555555,-83.65211666666667,OHIO,ZOB,RNAV,02/09/2018
ARNIE,40.21199722222222,-79.49217222222222,PENNSYLVANIA,ZOB,RNAV,02/28/2017
AROLE,41.481630555555554,-83.64214166666667,OHIO,ZOB,RNAV,06/24/2013
ARRGH,41.89705277777778,-83.59476111111111,MICHIGAN,ZOB,RNAV,04/17/2018
ARSHP,41.03532777777777,-81.23024444444445,OHIO,ZOB,RNAV,07/01/2010
ARTSY,41.5104,-80.46107500000001,PENNSYLVANIA,ZOB,RNAV,10/06/2015
ARUJO,41.858425000000004,-83.43802777777778,MICHIGAN,ZOB,RNAV,02/09/2018
ARUKE,41.040663888888886,-78.66818611111111,PENNSYLVANIA,ZOB,RNAV,12/22/2006
ASAKE,42.61266666666667,-82.60605833333332,MICHIGAN,ZOB,MR,MTC*TACAN*096.00/10.00
ASANE,43.61770555555555,-84.36669444444443,MICHIGAN,ZOB,RNAV,04/06/2009
ASHEN,41.480491666666666,-84.64675000000001,OHIO,ZOB,RP,GSH*VORTAC*092.01/62.32
ASHUR,43.17247777777778,-84.35333333333332,MICHIGAN,ZOB,RNAV,03/27/2018
ASICO,41.11621944444445,-78.67530555555555,PENNSYLVANIA,ZOB,RNAV,07/23/2012
ASIWU,40.62795833333333,-80.33890555555556,PENNSYLVANIA,ZOB,RNAV,11/22/2017
ASLLI,41.98892222222222,-83.54029166666666,MICHIGAN,ZOB,RP,HJT*LD*215.68/16.38
ASOBY,41.547180555555556,-84.12445277777778,OHIO,ZOB,RNAV,02/06/2014
