name,latitude,longitude,state,artcc,type,updated
ETZOP,33.50694166666667,-83.36153888888889,GEORGIA,ZTL,RNAV,08/02/2004
EUGNE,34.38575,-84.14586944444446,GEORGIA,ZTL,RNAV,09/15/2015
EUTAW,32.817725,-87.83903333333333,ALABAMA,ZTL,RP,OKW*VORTAC*229.79/39.00
EVING,36.08934722222222,-79.89899444444445,NORTH CAROLINA,ZTL,RNAV,01/16/2014
EVMEH,36.97921388888889,-80.67109722222223,VIRGINIA,ZTL,RNAV,03/19/2012
EVOBE,36.084272222222225,-83.11442222222222,TENNESSEE,ZTL,RNAV,01/14/2003
EVRRR,33.83395277777778,-83.2404638888889,GEORGIA,ZTL,RNAV,06/15/2017
EWADA,34.799619444444446,-84.95556388888889,GEORGIA,ZTL,RP,GQO*VORTAC*/13.75
EWBOW,37.02481111111111,-85.19418888888889,KENTUCKY,ZTL,RNAV,01/10/2001
EWUKO,35.580827777777785,-79.99712222222222,NORTH CAROLINA,ZTL,RNAV,04/15/2010
EXEGE,35.27982222222222,-86.44498888888889,TENNESSEE,ZME,RNAV,06/29/2011
EXJAN,33.685849999999995,-82.92134444444444,GEORGIA,ZTL,RP,IRQ*VORTAC*272.27/38.03
EYICI,31.98131944444444,-83.72066944444444,GEORGIA,ZJX,RNAV,03/22/2017
EYLIM,33.79776666666667,-84.40407777777779,GEORGIA,ZTL,RNAV,09/26/2012
EYPAD,34.520041666666664,-81.50539444444445,SOUTH CAROLINA,ZTL,RP,SPA*VORTAC*147.77
EYUBU,34.39207777777778,-83.75628888888889,GEORGIA,ZTL,RNAV,05/19/2011
EYUDE,32.342336111111116,-84.9983,GEORGIA,ZTL,MR,LSF*VOR/DME*338.34/0.66
EYUKU,33.599022222222224,-82.68861666666668,GEORGIA,ZTL,RNAV,08/04/2008
EYUTI,33.606458333333336,-87.47850833333334,ALABAMA,ZTL,MR,VUZ*VORTAC*260.66/29.24
EZBUV,34.877025,-86.61866388888889,ALABAMA,ZME,RNAV,01/26/2010
EZLED,33.704825,-82.74451388888889,GEORGIA,ZTL,RNAV,05/20/2011
EZRUB,33.66063888888889,-86.4271138888889,ALABAMA,ZTL,RNAV,09/04/2009
PABSE,31.89006111111111,-85.92357222222223,ALABAMA,ZTL,RNAV,07/29/2016
PACIR,33.99535277777778,-85.832275,ALABAMA,ZTL,RNAV,01/30/2012
PACIY,33.89151666666667,-83.00141388888889,GEORGIA,ZTL,RNAV,08/04/2008
PACKO,36.78499166666666,-82.71162777777778,VIRGINIA,ZTL,RP,HMV*VORTAC*310.73/35.00
PACOK,34.802366666666664,-81.03197222222222,SOUTH CAROLINA,ZTL,RNAV,03/13/2009
PADGT,34.296825,-84.40119722222222,GEORGIA,ZTL,RNAV,05/17/2016
PADVY,36.575,-80.92204166666667,VIRGINIA,ZTL,WP,11/02/1998
PAGAN,36.02481111111111,-80.02904166666667,NORTH CAROLINA,ZTL,RP,LIB*VORTAC*305.31/23.98
PAGIY,34.64713888888889,-82.62076111111111,SOUTH CAROLINA,ZTL,RNAV,02/02/2007
