name,latitude,longitude,state,artcc,type,updated
ANEKE,36.24268611111111,-105.23474444444444,NEW MEXICO,ZAB,RNAV,05/30/2008
ANGRY,33.38203333333333,-112.22218055555555,ARIZONA,ZAB,RNAV,09/04/2001
ANIMA,31.916024999999998,-108.51425833333333,NEW MEXICO,ZAB,RP,DMN*VORTAC*233.67/51.08
ANJIE,31.715305555555556,-106.12583888888888,TEXAS,ZAB,MR,ELP*VORTAC*115.00/10.00
ANNDD,33.608783333333335,-112.04123333333334,ARIZONA,ZAB,RNAV,05/12/2009
ANNES,36.60928055555556,-104.69754722222223,NEW MEXICO,ZAB,RP,CIM*VORTAC*037.00/11.00
ANNTI,33.87975,-112.05313333333334,ARIZONA,ZAB,RNAV,08/08/2014
ANZEL,33.360030555555554,-111.79984999999999,ARIZONA,ZAB,RNAV,08/08/2014
APACI,32.15972222222222,-110.33166666666666,ARIZONA,ZAB,RNAV,01/17/2007
APEMY,35.18921666666667,-112.99668055555556,ARIZONA,ZAB,CN,12/04/2014
APUVE,31.79494166666667,-106.12958888888888,TEXAS,ZAB,RNAV,07/16/2015
AQZED,33.44475833333333,-104.34665277777778,NEW MEXICO,ZAB,RNAV,07/31/2006
ARABE,35.32347777777778,-108.95545555555556,NEW MEXICO,ZAB,RP,GUP*VORTAC*190.00/10.00
ARERE,32.3161,-110.8858,ARIZONA,ZAB,RNAV,04/06/2001
ARJAY,34.15244166666667,-103.616125,NEW MEXICO,ZAB,MR,CVS*TACAN*215.00/20.00
ARLIN,33.28371388888889,-112.68513055555556,ARIZONA,ZAB,RP,BXK*VORTAC*131.38
AROYO,35.10808055555556,-107.11069166666667,NEW MEXICO,ZAB,RP,ONM*VORTAC*329.78
ARRIN,34.065863888888885,-107.87560555555555,NEW MEXICO,ZAB,WP,ONM*VORTAC*240.00/55.00
ARSON,32.77693333333333,-113.47146666666667,ARIZONA,ZAB,MR,BXK*VORTAC*205.00/52.00
ARUJU,32.94988333333333,-109.74890555555555,ARIZONA,ZAB,RNAV,05/05/2010
ARULY,33.24180833333333,-111.91566111111112,ARIZONA,ZAB,RP,PXR*VORTAC*154.52
ARUZI,35.085208333333334,-101.82620555555555,TEXAS,ZAB,RNAV,03/26/2013
ARVEY,31.694047222222224,-110.9808,ARIZONA,ZAB,RP,OLS*VOR/DME*326.00/18.03
ASIDE,35.28892222222222,-106.74052222222222,NEW MEXICO,ZAB,RNAV,11/24/2012
ASONE,32.09236111111111,-110.91152222222223,ARIZONA,ZAB,RP,TUS*LD*SE CRS/0.49
ASOYA,35.935513888888885,-103.51785555555556,NEW MEXICO,ZAB,RP,DHT*VORTAC*247.13/48.28
ASTAH,35.01583888888889,-106.7515638888889,NEW MEXICO,ZAB,RNAV,03/06/2014
ATEGE,33.70754166666667,-112.50725277777778,ARIZONA,ZAB,MR,LUF*TACAN*315.00/12.00
ATGIY,31.032005555555553,-103.10249444444445,TEXAS,ZAB,RNAV,07/14/2009
ATKNN,31.80719722222222,-106.58396388888889,NEW MEXICO,ZAB,RNAV,02/14/2014
ATOGE,31.96834722222222,-110.76637777777778,ARIZONA,ZAB,RNAV,07/19/2007
ATOMK,35.95575277777778,-106.94303611111111,NEW MEXICO,ZAB,RNAV,11/18/2012
ATUCU,35.419925,-107.84307222222222,NEW MEXICO,ZAB,RNAV,09/04/2003
AUXFL,34.955450000000006,-106.5872611111111,NEW MEXICO,ZAB,RNAV,06/06/2017
AVANS,34.934352777777775,-110.45860277777778,ARIZONA,ZAB,RP,INW*VORTAC*100.59/18.25
AVENT,33.69214722222222,-112.03609166666666,ARIZONA,ZAB,RP,PXR*VORTAC*336.00/15.87
AVOME,32.176430555555555,-110.7222,ARIZONA,ZAB,RNAV,04/06/2001
AVONA,33.44223333333333,-112.32565,ARIZONA,ZAB,RP,PXR*VORTAC*259.87/17.86
AWASH,35.27650833333333,-106.98759166666667,NEW MEXICO,ZAB,RP,ABQ*VORTAC*316.00/16.00
AWRES,34.36963055555555,-103.34044999999999,NEW MEXICO,ZAB,MR,CVS*TACAN*/1.11
